date,feature_date,target_date,ticker,prev_close,target_ranking,target_gap,target_intraday,ticker_name,evaluation_date,train_start_date,train_end_date,rolling_train_days,ranking_score,pred_gap,pred_intraday,expected_return,pred_open_price,pred_close_price,AI Score,AI Rank,AI Percentile,rank
2026-05-27,2026-05-26,2026-05-27,009150,1572000.0,0.03689567430025442,0.09541984732824438,-0.05342624854819977,삼성전기,2026-05-27,2025-05-15,2026-05-22,250,0.02440031098034861,-0.0005777731324688872,0.02324649445237395,0.022668721319905064,1571091.740635759,1607614.1160686188,100.0,1 / 348,Top 1%,1
2026-05-27,2026-05-26,2026-05-27,011070,1068000.0,-0.022471910112359605,0.1853932584269662,-0.17535545023696686,LG이노텍,2026-05-27,2025-05-15,2026-05-22,250,0.023624948943366655,-0.002625360009321558,0.027832487023095653,0.025207127013774096,1065196.1155100446,1094843.17257203,97.3,2 / 348,Top 1%,2
2026-05-27,2026-05-26,2026-05-27,036930,234500.0,-0.023454157782516027,0.036247334754797356,-0.057613168724279795,주성엔지니어링,2026-05-27,2025-05-15,2026-05-22,250,0.020499039049272107,-0.0034147188078697023,0.0231231127233772,0.019708393915507497,233699.24843955456,239103.10250459093,86.6,3 / 348,Top 1%,3
2026-05-27,2026-05-26,2026-05-27,036540,11010.0,-0.1462306993642144,0.026339691189827485,-0.16814159292035402,SFA반도체,2026-05-27,2025-05-15,2026-05-22,250,0.01708999446641989,0.010378066672210941,0.004584061056358707,0.014962127728569648,11124.262514061042,11175.25681263246,75.0,4 / 348,Top 1%,4
2026-05-27,2026-05-26,2026-05-27,000660,2052000.0,0.09307992202729043,0.11062378167641329,-0.015796401930671333,SK하이닉스,2026-05-27,2025-05-15,2026-05-22,250,0.011488905493031039,-0.0009931245336630987,0.01164769505377814,0.01065457052011504,2049962.1084569234,2073839.4419680296,55.8,5 / 348,Top 1%,5
2026-05-27,2026-05-26,2026-05-27,066570,239500.0,-0.018789144050104345,0.018789144050104456,-0.03688524590163933,LG전자,2026-05-27,2025-05-15,2026-05-22,250,0.010328614395923313,-0.007858703701271374,0.013000111507413021,0.005141407806141647,237617.8404635455,240706.89888572224,51.8,6 / 348,Top 2%,6
2026-05-27,2026-05-26,2026-05-27,089970,66200.0,-0.033232628398791486,0.031722054380664666,-0.06295754026354317,브이엠,2026-05-27,2025-05-15,2026-05-22,250,0.010139442293909296,-0.0022412020633008024,0.008009643048436548,0.005768440985135746,66051.6324234095,66580.68242188756,51.2,7 / 348,Top 2%,7
2026-05-27,2026-05-26,2026-05-27,034730,656000.0,0.03658536585365857,0.06707317073170738,-0.02857142857142858,SK,2026-05-27,2025-05-15,2026-05-22,250,0.008630822111287169,-0.002772815802357732,0.013975584939900806,0.011202769137543074,654181.0328336533,663323.595424092,46.0,8 / 348,Top 2%,8
2026-05-27,2026-05-26,2026-05-27,080220,118900.0,-0.11606391925988224,0.04541631623212794,-0.15446500402252616,제주반도체,2026-05-27,2025-05-15,2026-05-22,250,0.008096404377543562,-0.00591455312369168,0.02014726067182091,0.014232707548129232,118196.75963359306,120578.10056049562,44.2,9 / 348,Top 3%,9
2026-05-27,2026-05-26,2026-05-27,222800,132800.0,-0.08132530120481929,0.04668674698795172,-0.12230215827338131,심텍,2026-05-27,2025-05-15,2026-05-22,250,0.007812294371200328,-0.0037001445566039043,0.020021266644893277,0.016321122088289373,132308.620802883,134957.6069793956,43.2,10 / 348,Top 3%,10
2026-05-28,2026-05-27,2026-05-28,000660,2243000.0,0.020508247882300434,-0.024074899687917983,0.045682960255824634,SK하이닉스,2026-05-28,2025-05-16,2026-05-26,250,-0.004358854819761418,0.016516521139969643,-0.007117398223279232,0.00939912291669041,2280046.5569169517,2263818.557603757,100.0,1 / 348,Top 1%,1
