date,feature_date,target_date,ticker,prev_close,target_ranking,target_gap,target_intraday,ticker_name,evaluation_date,train_start_date,train_end_date,rolling_train_days,ranking_score,pred_gap,pred_intraday,expected_return,pred_open_price,pred_close_price,AI Score,AI Rank,AI Percentile,rank
2026-01-30,2026-01-29,2026-01-30,038500,6600.0,0.2727272727272727,0.034848484848484906,0.2298682284040996,삼표시멘트,2026-01-30,2024-01-09,2026-01-28,500,0.03911030959417591,0.014577781911401126,0.031839394374575676,0.0464171762859768,6696.2133606152465,6909.416738620178,100.0,1 / 348,Top 1%,1
2026-01-30,2026-01-29,2026-01-30,253590,15680.0,-0.001913265306122458,0.012755102040816313,-0.01448362720403018,네오셈,2026-01-30,2024-01-09,2026-01-28,500,0.0346186968512365,0.011227055353978149,0.018635656058451848,0.029862711412429997,15856.040227950378,16151.527940087435,88.2,2 / 348,Top 1%,2
2026-01-30,2026-01-29,2026-01-30,058610,158100.0,-0.027830487033523088,-0.005692599620493399,-0.022264631043257044,에스피지,2026-01-30,2024-01-09,2026-01-28,500,0.02763355085782717,0.004551730499047981,0.02701026189258483,0.031561992391632814,158819.62859189947,163109.38835384973,70.0,3 / 348,Top 1%,3
2026-01-30,2026-01-29,2026-01-30,043260,16800.0,0.035119047619047716,0.008928571428571397,0.02595870206489681,성호전자,2026-01-30,2024-01-09,2026-01-28,500,0.024516980948219268,0.011726357003062987,0.020880661803593943,0.03260701880665693,16997.002797651458,17351.911464743956,61.8,4 / 348,Top 1%,4
2026-01-30,2026-01-29,2026-01-30,101490,89200.0,0.020179372197309364,-0.0022421524663677195,0.022471910112359605,에스앤에스텍,2026-01-30,2024-01-09,2026-01-28,500,0.022616996030420937,0.004370907662374914,0.016961478371097852,0.021332386033472768,89589.88496348386,91109.46185956112,56.8,5 / 348,Top 1%,5
2026-01-30,2026-01-29,2026-01-30,032820,9010.0,0.002219755826859071,0.011098779134295134,-0.008781558726673966,우리기술,2026-01-30,2024-01-09,2026-01-28,500,0.018959010011580492,0.005068963348297017,0.022427646548440497,0.027496609896737516,9055.671359768156,9258.768756283871,47.3,6 / 348,Top 2%,6
2026-01-30,2026-01-29,2026-01-30,025320,7490.0,0.022696929238985364,-0.004005340453938633,0.02680965147453085,시노펙스,2026-01-30,2024-01-09,2026-01-28,500,0.018006629710031963,0.010672400518663904,0.0054744987621728825,0.016146899280836787,7569.9362798847915,7611.377886678748,44.8,7 / 348,Top 2%,7
2026-01-30,2026-01-29,2026-01-30,214430,128500.0,0.011673151750972721,0.030350194552529075,-0.01812688821752262,아이쓰리시스템,2026-01-30,2024-01-09,2026-01-28,500,0.017603121465510532,0.007896410919740929,0.014934091544920413,0.02283050246466134,129514.68880318673,131448.87302218538,43.7,8 / 348,Top 2%,8
2026-01-30,2026-01-29,2026-01-30,323280,71600.0,0.03910614525139655,0.018156424581005526,0.020576131687242816,태성,2026-01-30,2024-01-09,2026-01-28,500,0.01696303515852218,0.006725227215577245,0.016068693695619363,0.022793920911196607,72081.52626863534,73239.78223535878,42.1,9 / 348,Top 3%,9
2026-01-30,2026-01-29,2026-01-30,067310,36750.0,0.027210884353741527,0.0,0.027210884353741527,하나마이크론,2026-01-30,2024-01-09,2026-01-28,500,0.016908874750723075,0.008636440665057345,0.013340224679729059,0.021976665344786404,37067.38919444086,37561.87649458566,41.9,10 / 348,Top 3%,10
