date,feature_date,target_date,ticker,prev_close,target_ranking,target_gap,target_intraday,ticker_name,evaluation_date,train_start_date,train_end_date,rolling_train_days,ranking_score,pred_gap,pred_intraday,expected_return,pred_open_price,pred_close_price,AI Score,AI Rank,AI Percentile,rank
2026-01-30,2026-01-29,2026-01-30,038500,6600.0,0.2727272727272727,0.034848484848484906,0.2298682284040996,삼표시멘트,2026-01-30,2024-08-19,2026-01-28,350,0.03512146197826124,0.012772012451030273,0.02354537133994592,0.036317383790976196,6684.295282176799,6841.6794967415,100.0,1 / 348,Top 1%,1
2026-01-30,2026-01-29,2026-01-30,253590,15680.0,-0.001913265306122458,0.012755102040816313,-0.01448362720403018,네오셈,2026-01-30,2024-08-19,2026-01-28,350,0.02608032331725011,0.008164436305012884,0.01111618441070857,0.019280620715721453,15808.0183612626,15983.743208534263,76.2,2 / 348,Top 1%,2
2026-01-30,2026-01-29,2026-01-30,232140,18640.0,0.05847639484978551,-0.0021459227467811592,0.060752688172043046,와이씨,2026-01-30,2024-08-19,2026-01-28,350,0.023158994482944926,0.00547704309642208,0.00866875176008341,0.014145794856505491,18742.092083317308,18904.56262705221,68.5,3 / 348,Top 1%,3
2026-01-30,2026-01-29,2026-01-30,032820,9010.0,0.002219755826859071,0.011098779134295134,-0.008781558726673966,우리기술,2026-01-30,2024-08-19,2026-01-28,350,0.022531815756694374,0.007494352593916842,0.009779533022767706,0.017273885616684546,9077.524116871191,9166.298063737102,66.8,4 / 348,Top 1%,4
2026-01-30,2026-01-29,2026-01-30,069080,17990.0,-0.03779877709838797,-0.010561423012784843,-0.02752808988764044,웹젠,2026-01-30,2024-08-19,2026-01-28,350,0.02191740326045868,0.001682770210037723,0.005302156167792941,0.006984926377830663,18020.27303607858,18115.819337902132,65.2,5 / 348,Top 1%,5
2026-01-30,2026-01-29,2026-01-30,025320,7490.0,0.022696929238985364,-0.004005340453938633,0.02680965147453085,시노펙스,2026-01-30,2024-08-19,2026-01-28,350,0.020808370592036784,0.006572865301778199,0.00816926232889616,0.014742127630674359,7539.230761110319,7600.820714955913,62.3,6 / 348,Top 2%,6
2026-01-30,2026-01-29,2026-01-30,101730,8100.0,-0.041975308641975295,-0.032098765432098775,-0.010204081632653073,위메이드맥스,2026-01-30,2024-08-19,2026-01-28,350,0.019485865999080598,0.001493480633983934,0.005519984832078685,0.007013465466062619,8112.09719313527,8156.8758465977235,58.8,7 / 348,Top 2%,7
2026-01-30,2026-01-29,2026-01-30,025900,10880.0,-0.012867647058823484,0.009191176470588314,-0.021857923497267784,동화기업,2026-01-30,2024-08-19,2026-01-28,350,0.019022656192661278,0.0031558528103396034,0.008912185156793274,0.012068037967132877,10914.335678576495,11011.606259007363,57.6,8 / 348,Top 2%,8
2026-01-30,2026-01-29,2026-01-30,032190,28300.0,-0.010600706713780883,0.0017667844522968323,-0.012345679012345734,다우데이타,2026-01-30,2024-08-19,2026-01-28,350,0.018879292276714543,0.002092906667653864,0.009451782780431277,0.011544689448085142,28359.229258694602,28627.274533468233,57.2,9 / 348,Top 3%,9
2026-01-30,2026-01-29,2026-01-30,319660,54600.0,0.12637362637362637,-0.00366300366300365,0.13051470588235303,피에스케이,2026-01-30,2024-08-19,2026-01-28,350,0.01887775750834827,0.0015118819820733728,0.016823700598432873,0.018335582580506247,54682.54875622121,55602.51158445508,57.2,10 / 348,Top 3%,10
2026-02-02,2026-01-30,2026-02-02,100790,17600.0,-0.03409090909090906,0.019886363636363535,-0.05292479108635095,미래에셋벤처투자,2026-02-02,2024-08-20,2026-01-29,350,0.037222120223132815,0.01588096546358373,0.022557852472675204,0.03843881793625893,17879.504992159073,18282.828228056656,100.0,1 / 348,Top 1%,1
2026-02-02,2026-01-30,2026-02-02,036540,7840.0,-0.11096938775510201,-0.017857142857142905,-0.09480519480519478,SFA반도체,2026-02-02,2024-08-20,2026-01-29,350,0.02868698549858903,0.027951628051950835,0.007495290207016408,0.035446918258967244,8059.140763927294,8119.546362772126,80.5,2 / 348,Top 1%,2
2026-02-02,2026-01-30,2026-02-02,043260,17390.0,-0.031627372052904,0.0005750431282345314,-0.03218390804597704,성호전자,2026-02-02,2024-08-20,2026-01-29,350,0.02784250520070876,0.015062654492927825,0.01970188994627719,0.034764544439205014,17651.939561632014,17999.716132213623,78.6,3 / 348,Top 1%,3
2026-02-02,2026-01-30,2026-02-02,218410,47850.0,0.0052246603970742544,-0.020898641588296796,0.026680896478121774,RFHIC,2026-02-02,2024-08-20,2026-01-29,350,0.0233330282394822,0.010378248620856777,0.02047999613537937,0.03085824475623615,48346.599196507996,49336.73736121122,68.3,4 / 348,Top 1%,4
2026-02-02,2026-01-30,2026-02-02,056080,34400.0,-0.061046511627906974,-0.026162790697674465,-0.035820895522388096,유진로봇,2026-02-02,2024-08-20,2026-01-29,350,0.01919722107436238,0.00917958516043322,0.0036996919792521344,0.012879277139685353,34715.77772951891,34844.21541393831,58.8,5 / 348,Top 1%,5
2026-02-02,2026-01-30,2026-02-02,290650,92200.0,-0.04772234273318876,-0.05965292841648595,0.012687427912341454,엘앤씨바이오,2026-02-02,2024-08-20,2026-01-29,350,0.018686153417578278,0.009880930262864674,0.012822519937713902,0.022703450200578575,93111.02177023613,94304.93970330589,57.7,6 / 348,Top 2%,6
