,trading_value,return_1d,return_3d,return_5d,return_20d,return_60d,close_ma5_ratio,close_ma20_ratio,close_ma60_ratio,momentum_5d,momentum_20d,momentum_diff,momentum_accel,relative_return_5d_vs_market,relative_return_20d_vs_market,relative_return_20d_vs_sector,momentum_rank_pct,volume_change_1d,relative_trading_value,trading_value_rank_pct,volatility_5d,volatility_20d,intraday_range_5d,atr_percent,volatility_rank_pct,body,upper_shadow,lower_shadow,body_ratio,close_position,high_20d,low_20d,close_to_20d_high,close_to_20d_low,breakout_strength,breakout_rank_pct,rsi14,rsi_change_5d,macd_hist_ratio,bb_position,bb_width,bb_position_change_5d,rsi_rank_pct,macd_rank_pct,bb_position_rank_pct,atr_rank_pct,return_5d_rank_pct,return_20d_rank_pct,momentum_20d_rank_pct,momentum_diff_rank_pct,volume_change_rank_pct,bb_width_rank_pct,low_rebound_rank_pct,relative_return_5d_rank_pct,sector_relative_rank_pct,nasdaq_return_1d,sox_return_1d,sp500_return_1d,vix_change_1d,usdkrw_return_1d,wti_return_1d
body,0.04240600584322897,0.8551966662096554,0.48026604982044035,0.3631438326280047,0.19449457875171766,0.1228647521080511,0.620792490791444,0.3321831883035514,0.2024773898699881,0.3631438326280047,0.19449457875171766,-0.019768225853493356,0.5974146557467342,0.34926086654431704,0.18670564353516647,0.18670564353516647,0.16655158322480704,0.21026978703793264,0.2914656894832905,0.16765121298157165,0.07962355604836518,0.02699669278783522,0.03241259193724911,-0.06457294117383829,0.021188839833855364,1.0,0.16786162057531057,-0.03317529900596844,-0.01553381583977339,0.6686880448097128,-0.0001226880339559752,-0.002493104827119011,0.27320432447939597,0.234269381080015,0.3275028360378394,0.3084754545895068,0.2784250393509893,0.35514974585339265,0.14927816392347545,0.3651727390312805,0.025867078343937387,0.3572628086940522,0.252645478171681,0.14085359297301936,0.3088498089604821,-0.040164453980675065,0.31177429787834066,0.16655158322480706,0.16655158322480706,-0.0036020019400552286,0.16658810828094087,0.01541248477122847,0.23939743857052054,0.31177429787834066,0.16655158322480706,0.03431880670747588,0.04064790974824856,0.03220389483400583,-0.040526403468680125,-0.03439974140719179,0.027640776865843302
upper_shadow,0.03761376148802271,0.1352634806205573,0.11638584300343735,0.12916475013217305,0.15261042779158285,0.16716251430225643,0.1234435214469854,0.1486198937884823,0.16748020251319815,0.12916475013217305,0.15261042779158285,-0.10403812648188807,0.07655623350663382,0.1750017861983957,0.17584451241712185,0.17584451241712185,0.12467403874194867,0.16874514565425147,0.2887741144855661,0.17652137133093598,0.2848637526131785,0.31136030080619664,0.43138031296582213,0.3498413140329789,0.2608017935640013,0.16786162057531057,1.0,0.07618000085237261,-0.3423941275329061,-0.18281582881925262,0.02545346552761662,-0.007634323906315324,-0.13690879634324962,0.2604198354576731,0.061687106061481374,0.10370855428322893,0.12004143870554328,0.05521846235718065,0.05094703640306173,0.11078158080527245,0.27923317500277073,0.05317835962506042,0.15009549172925724,0.09001267665457865,0.15220118023863694,0.2901715215137007,0.11802578907033037,0.12467403874194868,0.12467403874194868,-0.060335785255382766,0.13211319888230283,0.22383373819387783,0.23247712739063345,0.11802578907033037,0.12467403874194868,-0.01680722143380897,-0.009530355636941918,-0.018014148554336397,0.005796476896019388,0.03948636208204145,0.031093214941783454
lower_shadow,0.037438439658032174,0.03535006813926192,0.11772948795363306,0.12659126066129983,0.19531041008342456,0.2223297386242413,0.09856259144102066,0.17342330733309896,0.22193111001914367,0.12659126066129983,0.19531041008342456,-0.15494042862209564,-0.010742770698627585,0.14609370034532715,0.19084471463601654,0.19084471463601654,0.14383121381211883,0.02709968213491385,0.13316312049222317,0.09126845059753069,0.27766118904246073,0.30904812131726606,0.4099008936764672,0.34829497029514206,0.26022234834541635,-0.03317529900596844,0.07618000085237261,1.0,-0.3579841135019739,0.32602083623531475,0.03722261914712043,0.0034976615018783644,-0.09350933552207558,0.29895954727839247,0.1291762208180136,0.15054298747469383,0.15751330921423803,0.03010628679419158,0.06327573347495695,0.12406887284782145,0.29768093929427303,0.022036909924451238,0.1604797402321958,0.08513831521818303,0.13758557976304833,0.2911747600866569,0.10023972206669438,0.14383121381211872,0.14383121381211872,-0.09504061820930082,-0.00022109533136449534,0.23436497169605597,0.2667361783679906,0.10023972206669438,0.14383121381211872,-0.003833736981914319,0.027932147815183873,-0.006626061986417291,0.022719765583490422,-0.02069231712432997,0.01544260350792737
body_ratio,0.023038841303970214,5.461352641071779e-05,0.0042312000594892174,-0.0015981162605910695,-0.01708067441737642,-0.01834806874190916,-0.0005506034601173876,-0.01241048507518212,-0.019092450376747377,-0.0015981162605910695,-0.01708067441737642,0.019009724024359954,0.0015394596634926388,0.009767066910061508,-0.012822017552687694,-0.012822017552687694,-0.022725298946711603,0.11738761659358483,0.14956137945031278,0.16069043322419704,0.13191923472989225,0.04866085176994063,0.07048915785628874,0.03548834515480486,0.05781814779446786,-0.01553381583977339,-0.3423941275329061,-0.3579841135019739,1.0,-0.03543182382635807,0.011174740268578613,0.010612621551302591,-0.0356630194103222,-0.0011896192912968714,-0.00777058103409599,-0.003702195633753098,-0.010600148402462137,-0.004919467368124373,-0.009234316625356126,-0.002734662043336573,0.01336389969396646,-0.0027293587496315915,-0.011865927465153806,-0.004717300610700918,0.0007494326646897479,0.034805636882092976,-0.003824623951757186,-0.0227252989467116,-0.0227252989467116,0.022911098017873853,0.16724466687984896,0.020069191817989596,-0.008351032835544411,-0.003824623951757186,-0.0227252989467116,-0.014945800897758568,-0.018533644038318274,-0.016093091443690293,0.02343003879356646,0.009684168975042196,-0.005914864894229889
close_position,0.03054510421772226,0.5864265429076385,0.34600393403326934,0.26139806988655057,0.1510225671100278,0.1074557910824029,0.4429705034702946,0.24793660926273298,0.16564090855153069,0.26139806988655057,0.1510225671100278,-0.02724665284478196,0.3996133688441227,0.23982787120206936,0.13909701693731644,0.13909701693731644,0.15401545651906406,0.06419984003329715,0.12145330670326776,0.10908174818912583,0.038251255739658846,0.009510236364692204,0.015028868708013647,-0.04225339060345177,0.0008528478102047476,0.6686880448097128,-0.18281582881925262,0.32602083623531475,-0.03543182382635807,1.0,0.0010779276443817088,-0.0005785271867853335,0.23099679985550098,0.1792023493637933,0.3510615679690563,0.33089600424487103,0.2817650665361153,0.30358724257556424,0.11366369891133826,0.3458574892986361,0.018285641450272467,0.3031935596570917,0.25688691247509315,0.11391289169314278,0.30374300074559507,-0.04232801611674858,0.2703979016347473,0.15401545651906406,0.15401545651906406,-0.024546348988489813,0.08165766190918607,0.007383921798544386,0.24026133464084926,0.2703979016347473,0.15401545651906406,0.03696276660369455,0.050116599098007884,0.032053104152130515,-0.02514890828479684,-0.03891219630473888,0.025982867014911263
high_20d,0.21605902122824683,0.004654194126632187,0.014602255966121849,0.024658197076331014,0.09096741993065212,0.16500805898052986,0.01057544947526047,0.057399174259003614,0.1340219417211942,0.024658197076331014,0.09096741993065212,-0.09140919427363522,-0.00994348624354247,0.02622376826569461,0.08228424612051205,0.08228424612051205,0.046518721969683194,-0.02046429344039856,0.0018345226093405827,0.03345288048450401,0.0886154152847015,0.11643276542770856,0.08007463941087144,0.10061379131416787,0.04884951175945303,-0.0001226880339559752,0.02545346552761662,0.03722261914712043,0.011174740268578613,0.0010779276443817088,1.0,0.9793061507807385,-0.057344584405756564,0.10219532638249386,0.020384032626267094,0.022893798240228462,0.06489214044475702,-0.024412036403779508,-0.01958400811360134,0.028616369253530435,0.12389658575367268,-0.01833326681537113,0.045847721288575886,-0.007510159771454952,0.027635908693015222,0.01217640507457984,0.008731108051650836,0.046518721969683194,0.046518721969683194,-0.04868969391666344,0.004548338484503168,0.05084167925769697,0.041775404047297716,0.008731108051650836,0.046518721969683194,-0.003881374390766347,0.008564708698619935,-0.004604411265097237,0.003574184752425983,0.007931657001571765,0.009252035458536667
low_20d,0.17052704288139348,0.0016095166280982905,0.004927889717781781,0.008419201496565016,0.03963201923702492,0.09942377479821005,0.0037754625801172175,0.02460211457204142,0.07782660820059087,0.008419201496565016,0.03963201923702492,-0.04111576845579739,-0.004155102056687683,0.00646040761484737,0.027676050396177123,0.027676050396177123,0.021207626740778213,-0.02096399293726796,-0.0039028638070983837,0.03664496731081247,0.030597981309099877,0.03654177213219721,0.0048422343288207935,0.018006293708163555,-0.009382225470851126,-0.002493104827119011,-0.007634323906315324,0.0034976615018783644,0.010612621551302591,-0.0005785271867853335,0.9793061507807385,1.0,-0.006027521191079634,0.02590557281086563,0.012887484852322321,0.013418303571418964,0.04231205465650239,-0.016962130181942228,-0.02362256923348522,0.016432085239823674,0.026299105691531082,-0.012022191863077816,0.025994706346798825,-0.01565480561377088,0.013194124180014167,-0.04514324633147572,0.0036231522416624515,0.021207626740778193,0.021207626740778193,-0.02425433756110226,0.007668329439571297,-0.01510539378240024,-0.0010628808456128978,0.0036231522416624515,0.021207626740778193,-0.0019352168973955184,0.007455583363795319,-0.0026999400684506155,0.0020667835592869535,0.005337189326890586,0.007233806477117769
close_to_20d_high,0.03723597853717711,0.3025302574202841,0.4442932860087135,0.5096691341598756,0.476740521530838,0.15949207494979714,0.4920396900044025,0.6485092669376522,0.4057801421801492,0.5096691341598756,0.476740521530838,-0.263855401769194,0.10886205649087313,0.435336999558338,0.40181686571204095,0.40181686571204095,0.4969424299382156,0.04328394018967929,0.22116306396057164,0.306127931361711,-0.24037754597531913,-0.4342034709763038,-0.32892128650235497,-0.5743043486953289,-0.3454678205969685,0.27320432447939597,-0.13690879634324962,-0.09350933552207558,-0.0356630194103222,0.23099679985550098,-0.057344584405756564,-0.006027521191079634,1.0,0.22514434759269442,0.7211479628967306,0.6296238706581272,0.6137604870729415,0.37497044850663125,0.6308668354856884,0.6489670026721641,-0.41825458159552553,0.2874613652431116,0.5455754676659382,0.5118252127923867,0.5507894926901062,-0.4155735806841844,0.477905203833988,0.4969424299382155,0.4969424299382155,-0.2977897057746876,0.04210318951597756,-0.42099445892550785,0.2864196457601053,0.477905203833988,0.4969424299382155,0.025666568532162176,0.011449769472377207,0.030392174200820677,-0.008616538802771943,-0.05377452478943763,-0.003082160959208625
close_to_20d_low,0.18756011843196152,0.27591471682323004,0.4526808719872877,0.5628714306867001,0.8523971366981798,0.6153845721371735,0.4624518308617109,0.8135610068276685,0.7871015804951479,0.5628714306867001,0.8523971366981798,-0.6690462772027754,0.04206872920052318,0.531967058096654,0.8151894095274359,0.8151894095274359,0.6000286849830966,0.05697954668881524,0.23994944088744488,0.16434889508341133,0.4686881918797372,0.5728983561462329,0.5581992068508999,0.43417694142210517,0.4626365421370727,0.234269381080015,0.2604198354576731,0.29895954727839247,-0.0011896192912968714,0.1792023493637933,0.10219532638249386,0.02590557281086563,0.22514434759269442,1.0,0.6199403507934763,0.551673521482572,0.6843441798760002,0.21972512879619438,0.5487564596143935,0.5964374611452745,0.7288353874172661,0.14989877333960921,0.5848790962998403,0.46242367285355235,0.5288568908249864,0.4060632833964741,0.40502218359625003,0.6000286849830966,0.6000286849830966,-0.44402377796243475,-0.011243747140879355,0.5012888249496484,0.7165314505373817,0.40502218359625003,0.6000286849830966,0.008700940819858009,0.023856292546214724,0.013142635061180706,-0.0008806726840826086,-0.023814125418232024,0.025768121229475756
breakout_strength,0.10178204909772406,0.3639723343798535,0.5329810135171215,0.6150777689370566,0.6648130173832955,0.36079989001586404,0.5737897560823276,0.7927135026875558,0.5984136248635826,0.6150777689370566,0.6648130173832955,-0.42213862396579677,0.12082845716831422,0.5368677445316262,0.5961874512843547,0.5961874512843547,0.6956397885014219,0.06932301098584752,0.27387922493301475,0.2907071318518924,0.12588153096012286,0.086315392249802,0.12472765961757545,-0.047941163628933824,0.09384449769030712,0.3275028360378394,0.061687106061481374,0.1291762208180136,-0.00777058103409599,0.3510615679690563,0.020384032626267094,0.012887484852322321,0.7211479628967306,0.6199403507934763,1.0,0.8845359016688253,0.8731559503284708,0.46886267611727095,0.661899202559042,0.9368741712102665,0.12328271265912527,0.4053795476480109,0.7988191507841684,0.616378456618612,0.8315813314738599,0.008525094114826678,0.5975391476337599,0.695639788501422,0.695639788501422,-0.43349801869386134,0.02430766493063575,0.07655010350599724,0.7291481958994273,0.5975391476337599,0.695639788501422,0.02766602953445955,0.026978965076542384,0.03475202614710657,-0.012803327029643357,-0.06003738642441552,0.016538036422323682
breakout_rank_pct,0.11032490626238799,0.3184583007518025,0.46063146390974996,0.5308037295282665,0.5893375028386991,0.3515150724347168,0.4941913768293642,0.6884761675207548,0.5491174826178651,0.5308037295282665,0.5893375028386991,-0.3824094151631682,0.10859303751848093,0.5855715971897335,0.6422672344919019,0.6422672344919019,0.7580007956564003,0.06675947056050592,0.2508521466768136,0.3124652662055337,0.16371496662342502,0.09170032345258901,0.17715301088384897,-0.002038135641571143,0.09724090966052272,0.3084754545895068,0.10370855428322893,0.15054298747469383,-0.003702195633753098,0.33089600424487103,0.022893798240228462,0.013418303571418964,0.6296238706581272,0.551673521482572,0.8845359016688253,1.0,0.7740790754008928,0.39696513438229675,0.5484007855735094,0.8125942520346677,0.11039119005781824,0.34354984203574357,0.8812268376573638,0.6692422826100752,0.9195700669088549,0.004060037903202624,0.6579732345213932,0.7580007956564002,0.7580007956564002,-0.4648154489962719,0.023204410430381732,0.066394476606917,0.8090970479485744,0.6579732345213932,0.7580007956564002,-0.00010577246926391061,-3.2590633598883377e-06,-0.00012407442378731988,0.00017469585188157756,-9.083038740279166e-05,5.658624869942036e-06
rsi14,0.1343060252636891,0.32304970395221166,0.5205016347350384,0.6269334167901278,0.7721617431595414,0.5473696255201098,0.5539596074648104,0.8547757449282897,0.7943834344558174,0.6269334167901278,0.7721617431595414,-0.528495238471688,0.08720484667364699,0.5592130221030593,0.6938951562406073,0.6938951562406073,0.7350522046279416,0.06819143332427476,0.29328606060484036,0.25402330086353636,0.1902564199122925,0.17511554958502246,0.21842103051799117,0.04615456460839487,0.18574809766660205,0.2784250393509893,0.12004143870554328,0.15751330921423803,-0.010600148402462137,0.2817650665361153,0.06489214044475702,0.04231205465650239,0.6137604870729415,0.6843441798760002,0.8731559503284708,0.7740790754008928,1.0,0.352307267394754,0.5662597650027874,0.8829038586364679,0.23305349595352473,0.2884352104311616,0.8491515168586676,0.5113808633135378,0.7769754385996875,0.10267459731169581,0.5616250532588419,0.7350522046279415,0.7350522046279415,-0.5019024444626089,0.01142829622162685,0.16398933787469797,0.6985779029168313,0.5616250532588419,0.7350522046279415,0.013794275898856213,0.015150942839946857,0.019301830762929725,-0.007937344051213211,-0.03808045855289488,0.025466518022203535
rsi_change_5d,0.012115740302913713,0.41316296952641207,0.659174042744683,0.7932431454400002,0.1238423792234876,0.012936037105016396,0.7046156275537372,0.4237920020484908,0.12086959848882164,0.7932431454400002,0.1238423792234876,0.3137964111994533,0.4025168273248869,0.6901687624373769,0.1085834923847725,0.1085834923847725,0.12678373772009474,0.09447159872404388,0.2951291743816472,0.24861737851953183,0.08610565382815734,-0.03671930754362554,0.005021790930025664,-0.1519040398302228,-0.021909787189004,0.35514974585339265,0.05521846235718065,0.03010628679419158,-0.004919467368124373,0.30358724257556424,-0.024412036403779508,-0.016962130181942228,0.37497044850663125,0.21972512879619438,0.46886267611727095,0.39696513438229675,0.352307267394754,1.0,0.44659418520234684,0.563742050087517,-0.035231752794031505,0.9088578951818153,0.30380320335844496,0.40205693980336776,0.4699178833428661,-0.11348623374684905,0.7221314974461005,0.12678373772009474,0.12678373772009474,0.2899004424745477,0.03641319993824122,-0.021862982433109385,0.2839888359315479,0.7221314974461005,0.12678373772009474,0.039088228454687575,0.029269031574224287,0.043095503547363585,-0.03320559250596912,-0.09979930152440637,0.002651984138504193
macd_hist_ratio,0.06131207772276419,0.177042009507813,0.4697159513333274,0.675450716394465,0.548449266643511,0.08877172866231477,0.48206524318056415,0.8167006899369285,0.3578596759776623,0.675450716394465,0.548449266643511,-0.25377702775555544,-0.08641373960090443,0.6009838783223803,0.48668413298880747,0.48668413298880747,0.44946878348678837,0.03247938494612327,0.2710959535414836,0.27764457341501175,0.10978971721037466,0.009302877799458636,0.08946517448648454,-0.17521403277014375,0.03618041876855177,0.14927816392347545,0.05094703640306173,0.06327573347495695,-0.009234316625356126,0.11366369891133826,-0.01958400811360134,-0.02362256923348522,0.6308668354856884,0.5487564596143935,0.661899202559042,0.5484007855735094,0.5662597650027874,0.44659418520234684,1.0,0.7005835827546685,0.1151894831336548,0.30974342062290233,0.48213658924652525,0.8071752681892905,0.5890108602043045,-0.05374566065211944,0.5403341177899524,0.4494687834867884,0.4494687834867884,-0.1983257186272939,-0.019268204827658342,0.039555814200858436,0.47533571852065404,0.5403341177899524,0.4494687834867884,0.02161506442318649,0.013733782783194322,0.030831523636613345,-0.004607575968732498,-0.0326372652418123,0.007629104019309015
bb_position,0.09866484377587406,0.41847716709939103,0.617022180479503,0.697510413778544,0.6318743958985007,0.3570354277086442,0.6597816985455665,0.82280971707681,0.5932600345427227,0.697510413778544,0.6318743958985007,-0.3373048316416702,0.15719879416567223,0.6100563052935142,0.5571122014105746,0.5571122014105746,0.6485025571419396,0.10368981050559958,0.3436617630912369,0.3007300725248404,0.16764042425335146,0.11563923804000112,0.16113589600890008,-0.028574131650007432,0.12719410197769726,0.3651727390312805,0.11078158080527245,0.12406887284782145,-0.002734662043336573,0.3458574892986361,0.028616369253530435,0.016432085239823674,0.6489670026721641,0.5964374611452745,0.9368741712102665,0.8125942520346677,0.8829038586364679,0.563742050087517,0.7005835827546685,1.0,0.1431232316777224,0.5130252980087193,0.787849160999902,0.6485825264137703,0.8720186853915429,0.029539907780264902,0.6502241176472787,0.6485025571419394,0.6485025571419394,-0.3408809991096689,0.029539891771093722,0.10799376812340777,0.6902400407464824,0.6502241176472787,0.6485025571419394,0.02876628182043695,0.026617985797320116,0.03700673336502698,-0.01732487116530185,-0.06187732237319912,0.02334083080846605
bb_width,0.14506919071168348,0.039015831061432145,0.1055005334295842,0.173454934095477,0.4346940424020175,0.402542788639908,0.08567541627374049,0.31696200160502647,0.41711967124919014,0.173454934095477,0.4346940424020175,-0.40548571141162676,-0.05461727017947853,0.1808422768193058,0.4428311001649856,0.4428311001649856,0.21806446775452762,0.0005855991319960708,0.04476390557496948,-0.04781660056480858,0.5330340438389634,0.745231259207395,0.6559775589127023,0.718164768277255,0.6089004150046425,0.025867078343937387,0.27923317500277073,0.29768093929427303,0.01336389969396646,0.018285641450272467,0.12389658575367268,0.026299105691531082,-0.41825458159552553,0.7288353874172661,0.12328271265912527,0.11039119005781824,0.23305349595352473,-0.035231752794031505,0.1151894831336548,0.1431232316777224,1.0,-0.04437167465029282,0.18073122630431246,0.11539148516294134,0.13768764463500527,0.5986507727081621,0.06139137926510577,0.2180644677545277,0.2180644677545277,-0.20172534629684946,-0.04760602418624227,0.7890823657044418,0.45649893648064704,0.06139137926510577,0.2180644677545277,-0.005346082089296923,0.015835386451457236,-0.002962865012025498,0.00014944866514261072,0.006306493915810631,0.020758933785728222
bb_position_change_5d,0.009811318292678102,0.4091301394159536,0.6071073535235332,0.6929383427727909,0.029338230271615532,0.012678020789018146,0.6535205391670568,0.30036094632646987,0.068352005969777,0.6929383427727909,0.029338230271615532,0.3571617891012214,0.44093608702785203,0.5974178168246428,0.02618831616720734,0.02618831616720734,0.0413310461013431,0.10306814663287053,0.2608742058403548,0.21735111033245566,0.07843578005156167,-0.03406069315014026,-0.0027791193873231653,-0.12073170419280331,-0.03202642801338364,0.3572628086940522,0.05317835962506042,0.022036909924451238,-0.0027293587496315915,0.3031935596570917,-0.01833326681537113,-0.012022191863077816,0.2874613652431116,0.14989877333960921,0.4053795476480109,0.34354984203574357,0.2884352104311616,0.9088578951818153,0.30974342062290233,0.5130252980087193,-0.04437167465029282,1.0,0.2509085550461605,0.2985930589404535,0.42820591923018997,-0.10665599554486953,0.6555652794295139,0.04133104610134312,0.04133104610134312,0.37428254610185935,0.04534860144425633,-0.02802199432929363,0.23389193178336332,0.6555652794295139,0.04133104610134312,0.03767365896289238,0.031626174536353455,0.0422429667092988,-0.032628119977754236,-0.09623993904992065,0.0020350162586253704
rsi_rank_pct,0.12300800228727127,0.27397951542903165,0.43940656586976906,0.5292479219422153,0.6630682844354275,0.4986481108156689,0.46372310449235554,0.7222610690822043,0.6993451125350231,0.5292479219422153,0.6630682844354275,-0.467210897707169,0.06370983793810854,0.5837273394072734,0.7226228199092483,0.7226228199092483,0.8362030218617281,0.06599583763807351,0.24480738082464387,0.2660313919793762,0.2141441263364646,0.17496592586294354,0.24884648953920224,0.08206224271909425,0.18744510718741073,0.252645478171681,0.15009549172925724,0.1604797402321958,-0.011865927465153806,0.25688691247509315,0.045847721288575886,0.025994706346798825,0.5455754676659382,0.5848790962998403,0.7988191507841684,0.8812268376573638,0.8491515168586676,0.30380320335844496,0.48213658924652525,0.787849160999902,0.18073122630431246,0.2509085550461605,1.0,0.5684157101508401,0.8887910036278466,0.10045749819387459,0.6321996553987221,0.8362030218617281,0.8362030218617281,-0.5610653175774334,0.01019828584952514,0.13521829203300323,0.7829222173146907,0.6321996553987221,0.8362030218617281,-0.00012005410862294327,-5.2335847738218267e-05,-0.0001417851978844316,0.00018107738264637864,-4.717234249345831e-05,3.3448727337008143e-06
macd_rank_pct,0.05934692964842069,0.15293158307769625,0.3786222577476272,0.5371981006793491,0.44094873621228736,0.05761699255438367,0.38710205352416693,0.6613603946639448,0.2786847163143858,0.5371981006793491,0.44094873621228736,-0.20781211637821867,-0.06418836235823101,0.5924958744726899,0.4805502515310011,0.4805502515310011,0.5136174899668287,0.0420109266619953,0.25257999717951346,0.314979094789673,0.18305566526435635,0.04926276774516744,0.16404740668739168,-0.0709817573133093,0.040931086551199695,0.14085359297301936,0.09001267665457865,0.08513831521818303,-0.004717300610700918,0.11391289169314278,-0.007510159771454952,-0.01565480561377088,0.5118252127923867,0.46242367285355235,0.616378456618612,0.6692422826100752,0.5113808633135378,0.40205693980336776,0.8071752681892905,0.6485825264137703,0.11539148516294134,0.2985930589404535,0.5684157101508401,1.0,0.7209229390162619,-0.06095258697119229,0.6297335090164711,0.5136174899668287,0.5136174899668287,-0.2236960668083943,-0.01936448100294131,0.04445088449299799,0.5740636484723926,0.6297335090164711,0.5136174899668287,-9.209913593761304e-05,-5.5365354908715885e-06,-9.629531568887398e-05,0.00018413908967556173,-7.470869383074612e-05,2.671122601051317e-05
bb_position_rank_pct,0.0986894888460554,0.3321168249344027,0.5093868554991691,0.5879023836218368,0.5543862111827317,0.33387028177097067,0.5400988214625767,0.7059539746335266,0.5303399422376562,0.5879023836218368,0.5543862111827317,-0.30958909743783725,0.11228868484669911,0.6485614560625806,0.6041772524366129,0.6041772524366129,0.720690535958586,0.08188151825783836,0.2866456986360086,0.31745426361561374,0.20605613433811543,0.1267410354316184,0.2159403550737559,0.023503462593579775,0.13408094441864774,0.3088498089604821,0.15220118023863694,0.13758557976304833,0.0007494326646897479,0.30374300074559507,0.027635908693015222,0.013194124180014167,0.5507894926901062,0.5288568908249864,0.8315813314738599,0.9195700669088549,0.7769754385996875,0.4699178833428661,0.5890108602043045,0.8720186853915429,0.13768764463500527,0.42820591923018997,0.8887910036278466,0.7209229390162619,1.0,0.029140911890835636,0.7275143406169954,0.7206905359585859,0.7206905359585859,-0.3800951888086685,0.020404390035680127,0.10616517488601182,0.7746395418863427,0.7275143406169954,0.7206905359585859,-7.486626402801204e-05,7.5358101992578014e-06,-8.353965249570653e-05,0.00016993005738383425,-0.00011708981054416846,2.2913827884134072e-05
atr_rank_pct,0.00815741164700042,-0.02290496083522459,-0.013698929215687354,0.007847924375336211,0.20037693293712075,0.27659390941660217,-0.03273179976806158,0.09094064230113647,0.2228274108263712,0.007847924375336211,0.20037693293712075,-0.22776606301658697,-0.04063238517160043,0.008658456636254903,0.21837022347031187,0.21837022347031187,0.13814134606212816,0.027334262892476997,0.006183685111233363,-0.11768264486343102,0.5015127236185606,0.712360977916786,0.6749991986007734,0.790476601676882,0.8788898908978034,-0.040164453980675065,0.2901715215137007,0.2911747600866569,0.034805636882092976,-0.04232801611674858,0.01217640507457984,-0.04514324633147572,-0.4155735806841844,0.4060632833964741,0.008525094114826678,0.004060037903202624,0.10267459731169581,-0.11348623374684905,-0.05374566065211944,0.029539907780264902,0.5986507727081621,-0.10665599554486953,0.10045749819387459,-0.06095258697119229,0.029140911890835636,1.0,-0.06771425936458828,0.13814134606212825,0.13814134606212825,-0.17532717814400423,-0.0492052040107501,0.7140270806128438,0.4260614715359323,-0.06771425936458828,0.13814134606212825,-7.682556860415184e-05,-8.119811539342525e-05,-7.564785467407433e-05,-4.7153753841202576e-05,0.00010959468898153656,-8.699263090507667e-05
return_5d_rank_pct,0.07551419292568383,0.3416136642260749,0.5893385675338093,0.7729075982013373,0.37119338173650596,0.22466946851700012,0.6267047603881629,0.5929052686284857,0.3823188712831665,0.7729075982013373,0.37119338173650596,0.007212535828110897,0.24965232506905813,0.8524682679225679,0.4045345432957369,0.4045345432957369,0.4362814040906188,0.08005085842203447,0.28386594265040765,0.32137470792896783,0.20279582007265387,0.03641297184676216,0.1441805856478036,-0.08592439656537358,0.04167649209180305,0.31177429787834066,0.11802578907033037,0.10023972206669438,-0.003824623951757186,0.2703979016347473,0.008731108051650836,0.0036231522416624515,0.477905203833988,0.40502218359625003,0.5975391476337599,0.6579732345213932,0.5616250532588419,0.7221314974461005,0.5403341177899524,0.6502241176472787,0.06139137926510577,0.6555652794295139,0.6321996553987221,0.6297335090164711,0.7275143406169954,-0.06771425936458828,1.0,0.4362814040906188,0.4362814040906188,0.024400827200502292,0.020312278660618167,0.029631752765027736,0.5507670329124357,1.0,0.4362814040906188,-0.00010485408115292448,-2.3253757648748318e-05,-0.00011339509660738163,0.00018920245271837865,-0.00010324347336634646,5.6223946659278446e-05
return_20d_rank_pct,0.11155665385998886,0.18152632111802436,0.309490386320988,0.3965936073744534,0.7806345392337631,0.4490742265029528,0.3244738080827671,0.6772120351994874,0.669018261766005,0.3965936073744534,0.7806345392337631,-0.6800113419363669,0.00925361523595825,0.4375389837491687,0.8507531805331486,0.8507531805331486,1.0,0.046989358076000395,0.1837306125824506,0.18142971392016682,0.19446782439826343,0.22376349584322694,0.2385374004489076,0.1213632181144155,0.21561184227644092,0.16655158322480706,0.12467403874194868,0.14383121381211872,-0.0227252989467116,0.15401545651906406,0.046518721969683194,0.021207626740778193,0.4969424299382155,0.6000286849830966,0.695639788501422,0.7580007956564002,0.7350522046279415,0.12678373772009474,0.4494687834867884,0.6485025571419394,0.2180644677545277,0.04133104610134312,0.8362030218617281,0.5136174899668287,0.7206905359585859,0.13814134606212825,0.4362814040906188,1.0,1.0,-0.833498162799495,-0.004549989548495194,0.1543460078100807,0.7298318283989392,0.4362814040906188,1.0,-5.313774919309174e-05,7.99799943723136e-07,-5.6059941687361206e-05,0.00013884563764169201,-0.00014274757372548984,4.6868303666215734e-05
