evaluation_date,daily_return,kospi_benchmark_return,universe_equal_weight_return,top10_count,prediction_count,train_start_date,train_end_date,train_rows,unique_train_dates,cumulative_return,kospi_benchmark_cumulative_return,universe_cumulative_return
2026-03-03,-0.09939789181724515,-0.044090285301265346,-0.045011783734186205,10,348,2025-04-30,2026-02-26,69492,200,0.2876935850607558,0.07998458878630954,0.03942064518097421
2026-03-04,-0.1709058825539435,-0.12597046627388725,-0.13320299121646845,10,348,2025-05-02,2026-02-27,69494,200,0.06761917644689563,-0.05606157343171414,-0.09903329388928317
2026-03-05,0.13424842591028774,0.07614737192611105,0.10371254221793873,10,348,2025-05-07,2026-03-03,69496,200,0.21094537035652916,0.01581685701152913,-0.0055917463448181826
2026-03-06,0.019244030868681074,0.014505400636042201,0.02949912789794224,10,348,2025-05-08,2026-03-04,69499,200,0.23424884044395644,0.03055168749532644,0.023742429912525287
2026-03-09,-0.045250306115315816,-0.04038728178886729,-0.043234379021107175,10,348,2025-05-09,2026-03-05,69501,200,0.1783987025913938,-0.011069493905540018,-0.020518438322302046
2026-03-10,0.01695934678078571,0.026710641687850662,0.02948298620984244,10,348,2025-05-12,2026-03-06,69503,200,0.1983835748346694,0.015345474496933909,0.008359603053436526
2026-03-11,0.017000277297586675,0.017836053288272032,0.009119062041897162,10,348,2025-05-13,2026-03-09,69505,200,0.2187564279157319,0.03345523048606691,0.0175548968342234
2026-03-12,0.006825187401653343,0.0031898479262249843,0.005149596688992727,10,348,2025-05-14,2026-03-10,69507,200,0.22707466893322636,0.03675179550987906,0.022794894161829227
2026-03-13,0.00813119517012717,-0.01448628157628475,-0.005287753284515412,10,348,2025-05-15,2026-03-11,69509,200,0.23705225255464168,0.021733117075404262,0.017386607100839502
2026-03-16,-0.005712694792442985,-0.009923671444541092,-0.009516171054373425,10,348,2025-05-16,2026-03-12,69511,200,0.229985350593493,0.011593773317541078,0.007704982119239423
2026-03-17,0.00037570069371948287,0.02037231168435925,0.012890558736224465,10,348,2025-05-19,2026-03-13,69513,200,0.23044745694297575,0.032202276965523025,0.020694862380033596
2026-03-18,0.053085191052173554,0.03111922450743842,0.029997001434394873,10,348,2025-05-20,2026-03-16,69515,200,0.2957659952744547,0.06432361135950226,0.05131264763092691
2026-03-19,-0.017495357795215726,-0.017683452994752775,-0.02047809321240557,10,348,2025-05-21,2026-03-17,69517,200,0.27309610556825437,0.0455026948068209,0.029783769237359925
2026-03-20,0.04375795644063594,0.02264270374916596,0.019212097401992752,10,348,2025-05-22,2026-03-18,69519,200,0.3288041895004532,0.06917570259428629,0.04956807531493923
2026-03-23,-0.06081767344956995,-0.05683979357588746,-0.05802976189676227,10,348,2025-05-23,2026-03-19,69520,200,0.247989410224994,0.008403976362472587,-0.011338110190029727
2026-03-24,-0.033035965119386314,0.022426506619105713,0.021733149285472216,10,348,2025-05-26,2026-03-20,69521,200,0.20676087559943745,0.03101895481309791,0.010148626254067539
2026-03-25,0.067497585991998,0.023112735627689174,0.02832751461759579,10,348,2025-05-27,2026-03-23,69522,200,0.28821432157198923,0.05484862334282958,0.038763626230224
2026-03-26,-0.02006027435438964,-0.014747210063106992,-0.021654527350716848,10,348,2025-05-28,2026-03-24,69523,200,0.26237238885400127,0.03929254910961366,0.01626969087509189
2026-03-27,0.024543302254873434,0.0036313447716797907,0.004171317897613992,10,348,2025-05-29,2026-03-25,69524,200,0.29335517595185157,0.04306657867406871,0.020508874825441836
2026-03-30,-0.023505690503831188,-0.026463259155635497,-0.03212215728255495,10,348,2025-05-30,2026-03-26,69525,200,0.2629539694743992,0.015463637486034854,-0.012272071759944159
2026-03-31,-0.022483624145397896,-0.024447706763839658,-0.028956577306687804,10,348,2025-06-02,2026-03-27,69526,200,0.23455818711179854,-0.009362119752565734,-0.04087329187200184
2026-04-01,0.09810382970265834,0.053589458131800626,0.05953146703597982,10,348,2025-06-04,2026-03-30,69527,200,0.35567307325823716,0.04372562745472974,0.016224928136248096
2026-04-02,-0.05725877438393092,-0.038449795099008546,-0.04419858783125777,10,348,2025-06-05,2026-03-31,69528,200,0.2780488946181736,0.0035945909395111997,-0.02869077860629543
2026-04-03,0.04466273211991715,0.01449278349320467,0.009028825367666577,10,348,2025-06-09,2026-04-01,69529,200,0.33513005003466123,0.01813947006094896,-0.019920997268327634
2026-04-06,-0.03981638453764079,0.0066788259220521414,-0.003108659300524517,10,348,2025-06-10,2026-04-02,69530,200,0.2819699985547215,0.02493944634585632,-0.02296772897541821
2026-04-07,-0.015976001859016688,-0.006282608841078728,-0.006154142915326411,10,348,2025-06-11,2026-04-03,69531,200,0.26148924347460767,0.018500152718673668,-0.028980525204189478
2026-04-08,0.09875161856638624,0.04824923602000251,0.05389435344606402,10,348,2025-06-12,2026-04-06,69532,200,0.3860633480718112,0.06764200697360545,0.02335194157346754
2026-04-09,0.008997984720775199,0.003514970268816679,-0.003629119182077211,10,348,2025-06-13,2026-04-07,69533,200,0.39853512489978793,0.0713947368858574,0.019638075412287348
2026-04-10,0.01935767566135893,0.011534838787643545,0.013776804531486308,10,348,2025-06-16,2026-04-08,69534,200,0.4256075142486162,0.08375310245376544,0.033685429870103256
2026-04-13,-0.0034160014090318658,-0.006784832553805399,-0.0019031188397249483,10,348,2025-06-17,2026-04-09,69535,200,0.4207376369712166,0.07640001912394956,0.03171820365416833
2026-04-14,0.004546404701971196,0.015413864612602609,0.017280122058914583,10,348,2025-06-18,2026-04-10,69536,200,0.42719688524421007,0.09299150328772887,0.04954642014371635
2026-04-15,0.02763463086318039,0.017162462732450413,0.0220736285881974,10,348,2025-06-19,2026-04-13,69537,200,0.4666369443370144,0.11174992922978944,0.07271371800804105
2026-04-16,0.0012867602408471069,0.01944949901585812,0.018640779245239884,10,348,2025-06-20,2026-04-14,69538,200,0.4685241544447447,0.13337290838422455,0.09270993761876944
2026-04-17,0.005651947097388777,0.0029456192928229074,0.004835148869193325,10,348,2025-06-23,2026-04-15,69539,200,0.476824175276904,0.13671139348912398,0.09799335283800326
2026-04-20,0.030124980940881462,-0.0004295579651759852,0.001338139898742616,10,348,2025-06-24,2026-04-16,69540,200,0.5213134754101538,0.13622311005594456,0.09946262155199004
2026-04-21,0.034568222799980244,0.014290036918611738,0.013295886145922475,10,348,2025-06-25,2026-04-17,69542,200,0.5739025785767442,0.15245978024642381,0.11408095138984264
2026-04-22,0.0020201718340381756,0.009756617418489459,0.00895147256332517,10,348,2025-06-26,2026-04-20,69543,200,0.5770821322355051,0.1637038894124847,0.12405361645953183
2026-04-23,-0.0051195235824962,0.0023854649404029945,-0.001991988900704616,10,348,2025-06-27,2026-04-21,69545,200,0.569008223067992,0.1664798642416887,0.12181451413174749
2026-04-24,0.015461333494626694,0.015448277862943387,0.021661282611919092,10,348,2025-06-30,2026-04-22,69546,200,0.5932671824606579,0.18449996930602297,0.14611445536050804
2026-04-27,0.0025845591412476778,0.0073515387574923105,0.012379948006252903,10,348,2025-07-01,2026-04-23,69547,200,0.5973850757215364,0.19320786673862456,0.160303292727086
2026-04-28,0.0036970141263880985,0.007018494978171873,0.00030365482757189474,10,348,2025-07-02,2026-04-24,69548,200,0.6032906309117605,0.20158239015924484,0.1606556244233701
2026-04-29,-0.01119171723050727,0.009616254941005332,0.00801397792455257,10,348,2025-07-03,2026-04-27,69549,200,0.5853470555322744,0.2131371127556385,0.16995709297550676
2026-04-30,-0.007413586198499,-0.011716396035345971,-0.018902972348947628,10,348,2025-07-04,2026-04-28,69550,200,0.5735939484815493,0.19892351789741713,0.1478414263975356
2026-05-04,0.03002102946716261,0.014514903017442697,0.016700974901520647,10,348,2025-07-07,2026-04-29,69551,200,0.6208348587782626,0.2163257764850295,0.1670114972507264
2026-05-06,-0.014633307083585123,-0.0026678717771781908,-0.0031812250775707335,10,348,2025-07-08,2026-04-30,69552,200,0.597116684557981,0.21308077527409064,0.16329897100985913
2026-05-07,-0.0039806480372455485,0.0012877308904315024,-0.005369916205040587,10,348,2025-07-09,2026-05-04,69553,200,0.5907591251623432,0.2146428968609997,0.15705215301412623
2026-05-08,0.005189334290310954,0.00034259218730818965,0.0025116212775633633,10,348,2025-07-10,2026-05-06,69554,200,0.5990141060381731,0.2150590240278336,0.15995822982088703
2026-05-11,0.027792321475241986,-0.004560123319691797,-0.004236587268788842,10,348,2025-07-11,2026-05-07,69555,200,0.6434544201166328,0.20951820503756236,0.15504396555210098
2026-05-12,-0.02259202604664673,-0.021404712718208464,-0.022926853399489692,10,348,2025-07-14,2026-05-08,69556,200,0.606325455050881,0.18362881533129016,0.12856244188392263
2026-05-13,0.031836604203681715,-0.0029395685865501544,-0.001955724349769805,10,348,2025-07-15,2026-05-11,69557,200,0.6574654027856348,0.18014945724760678,0.1263552848360947
2026-05-14,0.006789061523180151,0.03376958008477612,0.025750872913074242,10,348,2025-07-16,2026-05-12,69558,200,0.6687180373776893,0.22000260885613487,0.15535991663087856
2026-05-15,-0.08713552414364009,-0.03358714011500557,-0.039141716996291515,10,348,2025-07-17,2026-05-13,69559,200,0.5233134165428379,0.17902621029181165,0.1101371457452538
2026-05-18,0.004348460808048104,-0.022012111766688103,-0.018670937840903387,10,348,2025-07-18,2026-05-14,69560,200,0.5299374852330485,0.15307335357501373,0.08940984410216624
2026-05-19,-0.046364256546270334,-0.022681678147212673,-0.023020042009300377,10,348,2025-07-21,2026-05-15,69561,200,0.4590030711679478,0.12691971488909815,0.06433158372558889
2026-05-20,-0.004351667181040919,-0.026915992980557323,-0.028794487556216428,10,348,2025-07-22,2026-05-18,69562,200,0.4526539753861083,0.09658755175349154,0.03368470118231426
2026-05-21,0.06704674669864268,0.050872023987309736,0.05102189751644843,10,348,2025-07-23,2026-05-19,69563,200,0.5500496985145971,0.1523731799904804,0.08642525607035889
2026-05-22,0.04368433826315814,0.02290209141220139,0.03544677377714465,10,348,2025-07-24,2026-05-20,69564,200,0.6177625938692151,0.17876493589959153,0.12493552634806138
2026-05-26,0.05888953644430469,0.002662291471808959,0.005591886225973264,10,348,2025-07-25,2026-05-21,69565,200,0.7130318830991091,0.18190315173570437,0.13122603782295506
2026-05-27,-0.003199573157976776,-0.021310306190455684,-0.02841403276905998,10,348,2025-07-28,2026-05-22,69566,200,0.7075509122671868,0.15671643368475197,0.09908334411503983
2026-05-28,-0.003659396530968628,-0.013446304942146436,-0.016829761641788017,10,348,2025-07-29,2026-05-26,69567,200,0.701302306382384,0.14116287178583464,0.0805860334091244
2026-05-29,0.01718983114104028,0.010462360920888085,-0.0029788040650570616,10,348,2025-07-30,2026-05-27,69568,200,0.7305474057489596,0.15310212961997505,0.07736717934016157
2026-06-01,0.024577181709892416,0.0029219342232830884,-0.004027419177170757,10,348,2025-07-31,2026-05-28,69569,200,0.7730793837976346,0.1564714181954523,0.07302817010123275
2026-06-02,0.0020115156492780174,-0.01553174402542243,-0.015992550185429565,10,348,2025-08-01,2026-05-29,69570,200,0.7766459607255556,0.13850940015532331,0.05586771324050921
2026-06-04,-0.039469486678254874,0.003555702964487664,0.014203453389871367,10,348,2025-08-04,2026-06-01,69571,200,0.7065226566467229,0.14255760140455265,0.07086468109139088
2026-06-05,-0.07279525042331648,-0.021773845155719167,-0.03149415340276537,10,348,2025-08-05,2026-06-02,69572,200,0.5822959125030613,0.11767972911008018,0.03713870455149526
2026-06-08,-0.08534968568870914,-0.064263070322547,-0.07261846847055221,10,348,2025-08-06,2026-06-04,69573,200,0.4472474537043958,0.045854198080193864,-0.038176719764566824
2026-06-09,0.04920022685867036,0.035881018817924014,0.045992804647023544,10,348,2025-08-07,2026-06-05,69574,200,0.5184523567472852,0.08338051224231413,0.006060230468260874
2026-06-10,-0.02116896388213093,-0.0038288017770733143,-0.0081088367907075,10,348,2025-08-08,2026-06-08,69575,200,0.48630829365056516,0.07923246301179421,-0.002097747742227818
2026-06-11,0.01017162859565035,0.01401683526643502,0.030818364319523832,10,348,2025-08-11,2026-06-09,69576,200,0.5014264695922135,0.09435988666001927,0.028655967423125706
2026-06-12,0.026433998572114502,0.03216374278772181,0.03209655939743825,10,348,2025-08-12,2026-06-10,69577,200,0.5411151747455489,0.1295585965717525,0.061672284781051356
2026-06-16,-0.03214813380603025,0.04701399778837556,0.020912677165194134,10,348,2025-08-13,2026-06-11,69578,200,0.4915711978973254,0.1826636619328177,0.08387469452791163
2026-06-17,0.006668970573867139,-0.011588783973802787,-0.0013219450032383297,10,348,2025-08-14,2026-06-12,69579,200,0.5015184423249304,0.1689580282410117,0.08244187179134399
