evaluation_date,daily_return,kospi_benchmark_return,universe_equal_weight_return,top10_count,prediction_count,train_start_date,train_end_date,train_rows,unique_train_dates,cumulative_return,kospi_benchmark_cumulative_return,universe_cumulative_return
2026-04-16,-0.0023741306446186106,0.01944949901585812,0.018640779245239884,10,348,2025-01-17,2026-04-14,104120,300,0.5663973413610273,0.13337290838422455,0.09270993761876944
2026-04-17,0.02847317024663254,0.0029456192928229074,0.004835148869193324,10,348,2025-01-20,2026-04-15,104124,300,0.6109976395354724,0.13671139348912398,0.09799335283800326
2026-04-20,-0.005536014077629214,-0.0004295579651759852,0.001338139898742616,10,348,2025-01-21,2026-04-16,104128,300,0.6020791339239764,0.13622311005594456,0.09946262155199004
2026-04-21,0.0018296946455154672,0.014290036918611738,0.013295886145922475,10,348,2025-01-22,2026-04-17,104132,300,0.605010449537009,0.15245978024642381,0.11408095138984264
2026-04-22,0.01889386564158505,0.009756617418489457,0.008951472563325171,10,348,2025-01-23,2026-04-20,104136,300,0.6353353013239014,0.1637038894124847,0.12405361645953183
2026-04-23,-0.015332186802547198,0.0023854649404029945,-0.001991988900704616,10,348,2025-01-24,2026-04-21,104140,300,0.6102620349992034,0.1664798642416887,0.12181451413174749
2026-04-24,0.025922734647141944,0.015448277862943387,0.021661282611919092,10,348,2025-01-31,2026-04-22,104144,300,0.6520044304448547,0.18449996930602297,0.14611445536050804
2026-04-27,-0.000686436196906981,0.007351538757492313,0.012379948006252903,10,348,2025-02-03,2026-04-23,104148,300,0.6508704348063465,0.19320786673862456,0.160303292727086
2026-04-28,0.011564938430726335,0.007018494978171873,0.00030365482757189474,10,348,2025-02-04,2026-04-24,104152,300,0.6699626497419884,0.20158239015924484,0.1606556244233701
2026-04-29,0.002417728988264034,0.009616254941005332,0.00801397792455257,10,348,2025-02-05,2026-04-27,104156,300,0.6740001668495879,0.2131371127556385,0.16995709297550676
2026-04-30,-0.018369097438597503,-0.011716396035345971,-0.018902972348947628,10,348,2025-02-06,2026-04-28,104159,300,0.6432502946724994,0.19892351789741713,0.1478414263975356
2026-05-04,0.012963180754943071,0.014514903017442696,0.016700974901520647,10,348,2025-02-07,2026-04-29,104162,300,0.6645520452679525,0.2163257764850295,0.1670114972507264
2026-05-06,0.03542881588945098,-0.0026678717771781908,-0.0031812250775707343,10,348,2025-02-10,2026-04-30,104165,300,0.7235251532181597,0.21308077527409064,0.16329897100985913
2026-05-07,0.00670204506387354,0.0012877308904315024,-0.005369916205040587,10,348,2025-02-11,2026-05-04,104168,300,0.7350762964637474,0.2146428968609997,0.15705215301412623
2026-05-08,-0.00713868274770828,0.00034259218730818965,0.0025116212775633633,10,348,2025-02-12,2026-05-06,104171,300,0.7226901372402241,0.2150590240278336,0.15995822982088703
2026-05-11,0.0186598270340955,-0.004560123319691796,-0.004236587268788842,10,348,2025-02-13,2026-05-07,104174,300,0.7548352372344689,0.20951820503756236,0.15504396555210098
2026-05-12,-0.003158132712342865,-0.021404712718208464,-0.022926853399489692,10,348,2025-02-14,2026-05-08,104177,300,0.7492932346669867,0.18362881533129016,0.12856244188392263
2026-05-13,0.0373527140843957,-0.0029395685865501544,-0.001955724349769805,10,348,2025-02-17,2026-05-11,104179,300,0.8146340847112703,0.18014945724760678,0.1263552848360947
2026-05-14,0.009404934950499034,0.03376958008477612,0.025750872913074242,10,348,2025-02-18,2026-05-12,104181,300,0.831700600236938,0.22000260885613487,0.15535991663087856
2026-05-15,-0.043592726676942806,-0.03358714011500556,-0.039141716996291515,10,348,2025-02-19,2026-05-13,104183,300,0.7518517766168171,0.17902621029181165,0.1101371457452538
2026-05-18,0.025388734608812948,-0.0220121117666881,-0.018670937840903387,10,348,2025-02-20,2026-05-14,104185,300,0.7963290764473188,0.15307335357501373,0.08940984410216624
2026-05-19,-0.03111129514220471,-0.022681678147212673,-0.023020042009300377,10,348,2025-02-21,2026-05-15,104187,300,0.7404429523774423,0.12691971488909815,0.06433158372558889
2026-05-20,-0.016001014165533834,-0.026915992980557323,-0.028794487556216428,10,348,2025-02-24,2026-05-18,104189,300,0.7125941000421474,0.09658755175349154,0.03368470118231426
2026-05-21,0.05849350707223776,0.05087202398730975,0.051021897516448436,10,348,2025-02-25,2026-05-19,104191,300,0.8127697351448353,0.1523731799904804,0.08642525607035889
2026-05-22,0.07033083551958691,0.02290209141220139,0.03544677377714465,10,348,2025-02-26,2026-05-20,104193,300,0.9402633452221918,0.17876493589959153,0.12493552634806138
2026-05-26,0.06295098938027381,0.002662291471808959,0.005591886225973264,10,348,2025-02-27,2026-05-21,104195,300,1.0624048424622083,0.18190315173570437,0.13122603782295506
2026-05-27,-0.017127687490992582,-0.021310306190455684,-0.028414032769059974,10,348,2025-02-28,2026-05-22,104197,300,1.027080616840606,0.15671643368475197,0.09908334411503983
2026-05-28,0.015803826819873024,-0.01344630494214644,-0.01682976164178802,10,348,2025-03-04,2026-05-26,104199,300,1.0591162478590763,0.14116287178583464,0.0805860334091244
2026-05-29,0.016722159879628117,0.010462360920888085,-0.0029788040650570616,10,348,2025-03-05,2026-05-27,104201,300,1.0935491189665156,0.15310212961997505,0.07736717934016157
2026-06-01,0.018339951584058534,0.002921934223283089,-0.004027419177170757,10,348,2025-03-06,2026-05-28,104203,300,1.13194470844721,0.1564714181954523,0.07302817010123275
2026-06-02,-0.016703146190184693,-0.015531744025422428,-0.015992550185429565,10,348,2025-03-07,2026-05-29,104205,300,1.096334524312626,0.13850940015532331,0.05586771324050921
2026-06-04,-0.054124601383017036,0.0035557029644876633,0.014203453389871367,10,348,2025-03-10,2026-06-01,104207,300,0.9828712538187485,0.14255760140455265,0.07086468109139088
2026-06-05,-0.06306471150116079,-0.021773845155719167,-0.03149415340276537,10,348,2025-03-11,2026-06-02,104209,300,0.8578220502527243,0.11767972911008018,0.03713870455149526
2026-06-08,-0.04691367103117293,-0.06426307032254701,-0.07261846847055221,10,348,2025-03-12,2026-06-04,104211,300,0.7706647977527088,0.045854198080193864,-0.038176719764566824
2026-06-09,0.022696939866248534,0.035881018817924014,0.04599280464702356,10,348,2025-03-13,2026-06-05,104213,300,0.810853470190585,0.08338051224231413,0.006060230468260874
2026-06-10,0.005602249669932935,-0.0038288017770733143,-0.0081088367907075,10,348,2025-03-14,2026-06-08,104215,300,0.8209983234462568,0.07923246301179421,-0.002097747742227818
2026-06-11,0.022676821298748297,0.014016835266435018,0.03081836431952384,10,348,2025-03-17,2026-06-09,104217,300,0.8622927770123678,0.09435988666001927,0.028655967423125706
2026-06-12,0.012519792430243015,0.03216374278772181,0.03209655939743825,10,348,2025-03-18,2026-06-10,104219,300,0.8856082960249034,0.1295585965717525,0.061672284781051356
2026-06-16,0.02102297919426377,0.047013997788375554,0.02091267716519413,10,348,2025-03-19,2026-06-11,104221,300,0.925249400000766,0.18266366193281725,0.08387469452791163
2026-06-17,0.018741640778799983,-0.011588783973802788,-0.0013219450032383297,10,348,2025-03-20,2026-06-12,104223,300,0.9613317326651805,0.16895802824101125,0.08244187179134399
